ID,loan_limit,Gender,approv_in_adv,loan_type,loan_purpose,Credit_Worthiness,open_credit,business_or_commercial,loan_amount,rate_of_interest,Interest_rate_spread,Upfront_charges,term,Neg_ammortization,interest_only,lump_sum_payment,property_value,construction_type,occupancy_type,Secured_by,total_units,income,credit_type,Credit_Score,co-applicant_credit_type,age,submission_of_application,LTV,Region,Security_Type,Status
99759,0,0,1,0,0,0,0,1,-0.9384180530419324,4.25,0.7252,-0.3634423706412547,0.4242137787824757,1,1,1,-0.9531263633156326,1,1,0,0,-0.915230906461398,3,-0.5676999329663213,0,5,1,-0.0054125150591853,0,1,0
143373,0,3,0,0,2,0,0,1,0.0864621778213493,4.375,1.1669,3.085773101345022,0.4242137787824757,1,1,1,0.7185015694577144,1,0,0,0,-0.6042083455840038,0,-0.1879413956178208,1,6,1,-1.2198042607567618,3,1,0
91333,0,3,0,0,2,0,0,1,-0.3355473290047077,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,-0.6347210427873761,1,1,0,0,-0.2440769593049159,1,-0.377820664292071,0,4,1,0.7716476235987187,3,1,1
123124,0,3,1,0,2,0,0,1,-0.4561214738121527,3.99,0.5539,0.9486594702067088,0.4242137787824757,1,1,1,-0.3959170523911836,1,1,0,0,-0.8170132556580103,0,0.5974683066256685,1,6,1,-0.3532345976903261,3,1,0
102707,0,2,0,2,2,0,0,1,-1.3604275598679894,3.5,0.5531,0.1699912327939917,-2.6722738852543726,1,1,1,-0.9531263633156326,1,1,0,0,-1.0789269911337105,1,1.2965692503808623,1,5,1,-1.772650551696645,3,1,0
66322,0,1,0,0,0,0,0,1,0.8701941190697412,4.25,0.222,-1.2203153535349762,0.4242137787824757,1,1,1,0.4796975790615219,1,1,0,0,1.3274054535492856,0,-1.612035910674697,1,5,0,0.3578244571845994,0,1,0
76012,0,1,0,0,2,1,0,1,0.990768263877186,3.99,0.0315,0.7658920835455467,0.4242137787824757,1,1,1,1.156308885184067,1,1,0,0,0.2961201201137158,0,1.244783995287885,1,2,0,-0.5145009692696115,0,1,0
61344,0,2,1,0,0,0,0,1,-0.8178439082344874,4.25,0.2727,-0.4131651409162143,0.4242137787824757,0,1,1,-0.9133256982496004,1,1,0,0,-0.7351652133218539,0,-1.3185861318144925,0,5,1,0.3016795687933692,0,1,0
68163,0,0,0,0,0,0,0,1,0.3276104674362391,4.625,0.291,-0.9351325769769864,0.4242137787824757,1,1,1,-0.1571130619949912,1,1,0,0,-0.1131200915670658,0,1.011750347369487,0,2,0,0.8546118698047923,3,1,0
81056,0,1,0,0,1,0,0,1,-1.6015758494828791,5.375,1.3749,-0.3909588551623488,0.4242137787824757,0,1,1,-1.152129688645793,1,1,0,0,1.1309701519425104,0,-1.3099552559656629,1,6,1,-2.3818228925074885,0,1,0
92230,0,1,0,2,3,0,0,1,2.31708385675908,3.375,-0.3635,-1.2203153535349762,0.4242137787824757,1,1,1,3.0667408083536065,1,1,0,0,-0.0001963155942389,1,1.1843678643460782,1,2,0,-0.9240051456658418,3,1,0
109325,0,3,0,0,2,0,0,1,0.7496199742622963,4.125,0.685,2.016422652432836,0.4242137787824757,1,1,1,0.6787009043916823,1,1,0,0,1.1964485858114355,0,-1.0423981046519466,1,4,1,-0.1805139102536258,3,1,0
91626,0,2,0,2,3,0,0,1,-0.0341119669860955,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,-0.001947176924081,1,1,0,0,0.4434465963187972,2,1.710851291124681,1,4,0,0.0008370771811712,3,1,1
45859,0,2,0,0,3,0,0,1,0.6290458294548514,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,1.4349135406462916,1,1,0,0,-0.8170132556580103,1,-1.4912036487910834,0,6,0,-1.2439426914972769,3,1,1
94815,0,2,0,0,2,0,0,1,-0.9384180530419324,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,-1.0725283585137289,1,1,0,0,-0.5223603032478474,0,1.5037102707527716,0,4,1,0.6314817122639587,0,1,1
120467,0,2,1,0,0,0,0,1,-0.3355473290047077,4.5,1.3499,0.5595203806187105,0.4242137787824757,1,1,1,-0.7541230379854723,1,1,0,0,-0.1131200915670658,3,1.5209720224504308,0,5,1,1.3091183468912322,0,1,0
61970,0,0,0,1,2,0,0,0,-1.1192792702530996,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,0,1,1,-0.001947176924081,1,1,0,0,-0.6696867794529289,2,-0.533176429571003,1,4,1,0.0008370771811712,3,1,1
121115,0,2,0,0,2,0,0,1,-0.2149731841972628,3.69,0.0574,-0.0617265315941695,0.4242137787824757,1,1,1,-0.2367143921270553,1,1,0,0,-0.0476416576981407,0,0.2177097692771681,0,5,0,-0.1669143101623553,0,1,0
68920,0,2,0,0,2,0,0,1,0.8701941190697412,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,1.116508220118035,1,1,0,0,-0.2768161762393785,0,-0.0757400095830366,0,2,0,-0.6190180823762611,0,1,1
37953,0,1,0,0,3,0,0,1,2.437658001566525,3.5,-0.1581,2.988405296749116,0.4242137787824757,1,1,1,2.6289334926272536,1,1,0,0,1.818493707566224,0,-0.4037132918385597,1,4,0,-0.5016089089803534,0,1,0
172341,0,1,0,1,2,0,0,0,-1.2398534150605445,3.875,1.3272,-1.2203153535349762,-2.6722738852543726,1,1,1,-1.2715316838438893,1,1,0,0,-0.9316005149286292,1,1.6676969118805332,1,5,1,0.3221065034582401,0,1,0
137615,0,1,0,0,2,0,0,1,0.3878975398399616,4.375,0.3173,1.004175184591373,0.4242137787824757,1,1,1,0.0816909284012012,1,1,0,0,0.5907730725238787,3,-0.5763308088151508,1,2,0,0.3500009891819834,0,1,0
166014,0,1,0,0,3,0,0,1,1.8347872775293004,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,-0.001947176924081,1,1,0,0,1.2128181942786669,2,1.5641264016945786,1,4,1,0.0008370771811712,2,1,1
87536,0,1,0,0,2,1,0,1,-0.2752602566009853,4.5,0.2809,-0.508686927322494,0.4242137787824757,1,1,1,-0.3561163873251515,1,1,0,0,-0.5387299117150788,0,-0.8266262084312078,1,5,1,0.0016003343679287,0,1,0
154476,0,0,0,2,3,0,0,1,-0.0341119669860955,2.99,-0.6128,-0.6083680475995412,0.4242137787824757,1,1,1,-0.5551197126553119,1,1,0,0,-0.0001963155942389,1,-0.0325856303388888,0,4,0,1.3454162105290095,3,1,0
103057,0,2,1,1,0,0,0,0,-0.9987051254456548,4.125,1.2033,0.9771182736363148,0.4242137787824757,1,1,1,-1.191930353711825,1,1,0,0,-0.7679044302563165,0,1.2965692503808623,0,2,1,1.1532103809530878,3,1,0
165696,0,0,0,1,0,0,0,0,0.0261751054176269,3.75,1.3154,0.9446546148455336,0.4242137787824757,1,1,1,-0.5153190475892798,1,1,0,0,-0.4568818693789224,0,0.2522332726724864,0,4,1,1.351387101842854,0,1,0
101277,0,3,0,0,0,1,0,1,-1.179566342656822,4.045968225309774,0.4462214556572678,-0.0008669150627598,-0.6079487758964737,0,0,1,-0.001947176924081,1,0,0,0,2.4077996123865497,2,-0.4123441676873892,1,4,1,0.0008370771811712,3,1,1
69542,0,3,1,0,2,0,0,1,-0.0341119669860955,3.875,0.2706,2.10580005612009,0.4242137787824757,1,1,1,0.5990995742596181,1,1,0,0,-0.6205779540512351,1,-0.5072838020245143,1,6,1,-1.2609848927225864,3,1,0
169172,0,3,0,1,2,0,0,0,-0.4561214738121527,3.5,0.6994,0.1664498129615926,0.4242137787824757,1,1,1,-0.7143223729194402,1,1,0,0,-0.6369475625184664,1,0.1572936383353613,0,5,1,0.7177875743411544,3,1,0
166815,0,2,0,0,3,0,0,1,1.2922036258957983,4.5,0.3851,-0.1794275700151361,0.4242137787824757,0,1,1,0.9971062249199388,1,0,0,0,0.7053603317944975,1,-0.144787016373673,0,2,0,0.0921618095604833,3,1,0
77363,0,0,0,0,3,0,0,1,-0.3958344014084302,3.99,0.4327,0.5175678793762338,0.4242137787824757,1,1,1,-0.6745217078534081,1,1,0,0,-0.6696867794529289,3,0.0623540039982362,0,2,0,0.7456212906968446,0,1,0
146041,0,3,0,0,3,0,0,1,-1.179566342656822,4.75,0.5621,0.0685181618056761,0.4242137787824757,0,1,1,-0.9929270283816648,1,1,0,0,-0.7679044302563165,0,-0.300142781652605,0,2,1,-0.8687650418059794,3,1,0
66157,0,2,0,0,2,0,0,1,0.7496199742622963,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,0,1,-0.001947176924081,1,1,0,0,-0.4732514778461537,2,-1.6292976623723563,1,4,1,0.0008370771811712,0,1,1
117364,0,3,0,0,3,0,0,1,-0.6369826910233201,3.75,0.1013,-0.1174353441158233,0.4242137787824757,0,1,1,-0.2367143921270553,1,1,0,0,-0.8497524725924728,1,1.011750347369487,0,5,1,-1.1544885072591868,3,1,0
172352,0,0,0,2,2,0,0,1,-1.1192792702530996,4.0,0.5492,0.5392914197876238,0.4242137787824757,1,1,1,-1.2715316838438893,1,1,0,0,-1.0952965996009418,0,0.0450922523005771,0,7,1,1.0999641717895574,3,1,0
123831,0,3,1,0,0,0,0,1,-0.6369826910233201,4.875,1.3319,-0.7375700110596402,0.4242137787824757,1,1,1,-0.6347210427873761,1,0,0,0,1.9658201837713047,0,-0.3864515401409006,1,5,1,-0.1627917837647076,3,1,0
39000,0,3,0,0,2,0,0,1,0.1467492502250718,4.5,1.0383,0.9037641533565028,0.4242137787824757,1,1,1,-0.1571130619949912,1,1,0,0,0.1160544269741719,0,-0.7230556982452532,0,2,1,0.4511436401173277,3,1,0
151949,0,2,0,0,2,0,0,1,0.3878975398399616,4.375,-0.0613,-1.2203153535349762,0.4242137787824757,1,1,1,0.4000962489294578,1,1,0,0,-0.7187956048546227,1,1.2102604918925668,0,4,0,-0.2920997718796805,3,1,0
172942,0,0,0,0,2,0,0,1,-1.300140487464267,4.625,0.7994,0.0058578163523774,0.4242137787824757,1,1,1,-1.2715316838438893,1,1,0,0,-1.471797594347261,1,-1.154599490686731,0,5,1,-0.0668223309952261,3,1,0
43798,0,1,0,0,2,0,0,1,-0.4561214738121527,4.75,0.4738,-0.7568798247586537,0.4242137787824757,1,1,1,-0.2367143921270553,1,1,0,0,-0.9643397318630916,1,-0.8525188359776965,1,5,1,-0.7312424227068857,0,1,0
87683,0,0,0,0,0,0,0,1,-1.058992197849377,4.045968225309774,0.4462214556572678,-0.0008669150627598,-0.1950837540248939,0,0,1,-1.3113323489099211,1,1,0,0,-1.046187774199248,3,-1.4739418970934244,0,4,1,1.9017776024224424,0,1,1
116593,0,3,0,0,3,0,0,1,-0.0341119669860955,3.375,0.461,0.7751839658975122,-1.6401113305754231,0,0,1,0.559298909193586,1,1,0,0,-0.0149024407636782,3,0.4680051688932252,1,2,1,-1.2124992097498637,3,1,0
164278,0,3,0,0,1,0,0,1,-1.300140487464267,5.125,1.1247,-0.0057280718670305,0.4242137787824757,0,1,1,-0.7143223729194402,1,0,0,0,-0.6369475625184664,1,0.5025286722885435,0,6,1,-2.08033931656978,3,1,0
38450,0,1,0,0,3,0,0,1,-1.058992197849377,3.75,0.3867,0.1806116303284491,-2.6722738852543726,1,1,1,-0.7939237030515043,1,1,0,0,-0.5059906947806162,0,0.6060991824744981,1,2,1,-1.0623640488475536,0,1,0
82492,0,3,0,0,0,0,0,1,-1.2398534150605445,6.5,2.0404,-0.6305936431671056,0.4242137787824757,1,1,1,-1.2715316838438893,1,1,0,0,-0.2113377423704534,1,-0.8784114635241852,0,4,1,0.3221065034582401,3,1,0
160636,0,1,0,0,3,0,0,1,0.990768263877186,3.5,-0.298,-1.2203153535349762,0.4242137787824757,1,1,1,1.554315535844388,1,1,0,0,1.4419927128199046,3,-1.3185861318144925,1,4,0,-0.945085287287964,0,1,0
72716,1,3,0,2,3,0,0,1,3.7036865220446966,3.75,-0.4804,-1.2203153535349762,0.4242137787824757,1,1,1,2.867737483023446,1,1,0,0,-0.0001963155942389,1,-0.2310957748619686,0,2,0,0.3286541267148826,3,1,0
128107,0,1,0,0,3,0,0,1,1.533351915510688,4.625,0.2396,-1.2203153535349762,0.4242137787824757,1,1,1,1.156308885184067,1,1,0,0,1.883972141435149,0,-1.6034050348258675,1,5,0,0.1689465334894773,0,1,0
144891,0,1,0,0,3,0,0,1,0.8099070466660188,3.625,0.0455,-1.2203153535349762,0.4242137787824757,1,1,1,1.2757108803821633,1,1,0,0,1.0654917180735854,0,1.6849586635781924,1,2,0,-0.8742938702594774,0,1,0
56578,0,3,0,0,3,0,0,1,-1.300140487464267,4.045968225309774,0.4462214556572678,-0.0008669150627598,-0.6079487758964737,1,1,1,-0.001947176924081,1,1,0,0,-1.340840726609411,2,0.6492535617186459,1,5,1,0.0008370771811712,3,1,1
120255,0,3,0,0,0,0,0,1,-0.3958344014084302,4.75,0.1009,-0.7849485699515396,0.4242137787824757,1,1,1,-0.7939237030515043,1,1,0,0,-0.129489700034297,0,0.7096696926604528,1,2,1,1.3002334966581488,3,1,0
51192,0,3,0,0,2,0,0,1,-0.3355473290047077,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,-0.001947176924081,1,1,0,0,-1.046187774199248,2,-1.5343580280352311,1,4,1,0.0008370771811712,3,1,1
71239,0,3,1,0,0,0,0,1,-0.4561214738121527,3.5,0.3033,1.1470987016659906,0.4242137787824757,1,1,1,-0.8337243681175364,1,1,0,0,-0.8988612979941666,0,-0.7316865740940828,0,2,1,1.290659898715337,3,1,0
158470,0,3,0,2,3,0,0,1,0.448184612243684,2.875,-0.7478,1.981093417289121,0.4242137787824757,1,1,1,0.9971062249199388,1,1,0,0,-0.0001963155942389,3,-1.0596598563496058,1,6,1,-1.0302066368240088,3,1,0
92343,0,2,0,0,0,0,0,1,-0.4561214738121527,4.875,0.4785,1.0160043764633884,0.4242137787824757,1,1,1,-0.7939237030515043,1,1,0,0,-0.980709340330323,1,1.244783995287885,0,2,1,1.08545190182149,0,1,0
56071,0,2,0,1,2,0,0,0,-1.5412887770791568,3.75,1.4656,-0.4002893571417121,-2.6722738852543726,1,1,1,-1.3511330139759534,1,1,0,0,-0.6042083455840038,3,0.9081798371835323,0,5,1,-1.2184163012381355,0,1,0
155018,0,0,0,0,3,0,0,1,-0.0943990393898179,2.875,-0.1807,-0.5668712579603613,-2.6722738852543726,1,1,1,0.1214915934672332,1,1,0,0,-0.7024259963873914,0,-0.4900220503268552,0,2,0,-0.6662257050621276,3,1,0
49572,0,3,0,0,0,0,0,1,2.3773709291628022,3.625,-0.063,-1.2203153535349762,0.4242137787824757,1,1,1,1.7135181961085162,1,1,0,0,2.767930998665637,1,1.6072807809387264,1,2,0,0.3838240522092184,3,1,0
59671,0,0,0,0,2,0,0,1,-0.9987051254456548,3.99,0.6427,0.2375755807405388,-2.6722738852543726,1,1,1,-0.4755183825232477,1,1,0,0,-0.5223603032478474,1,0.5715756790791798,0,5,1,-1.6203024447823118,0,1,0
70142,0,1,0,0,3,0,0,1,2.1362226395479125,4.375,0.0729,-1.063017611142813,0.4242137787824757,1,1,1,2.031923516636773,1,1,0,0,1.0818613265408166,0,-0.5935925605128098,1,6,0,-0.2272853010558012,0,1,0
66745,0,2,1,1,0,0,0,0,-1.3604275598679894,4.5,1.675,-0.7605564132869458,-1.6401113305754231,1,1,1,-1.4307343441080174,1,1,0,0,-0.7024259963873914,1,-0.222464899013139,0,4,1,0.9343092978130356,0,1,0
135408,0,1,0,0,3,0,0,1,1.111342408684631,4.25,-0.058,-1.2203153535349762,0.4242137787824757,1,1,1,0.7583022345237465,1,1,0,0,0.8199475910651164,3,-1.3531096352098106,1,2,0,0.2219189083618792,3,1,0
156221,0,1,0,0,1,0,0,1,-0.0341119669860955,5.125,1.4648,-0.4125472268778459,0.4242137787824757,1,1,1,0.4398969139954898,1,0,0,0,0.1651632523758657,0,1.2706766228343738,1,2,0,-1.0569759288256748,3,1,0
41391,0,2,0,0,0,0,0,1,0.0261751054176269,3.625,0.0308,1.7331206517291302,0.4242137787824757,1,1,1,-0.2367143921270553,1,1,0,0,3.2099104272808816,3,-1.0682907321984354,1,4,1,0.3974138018065606,0,1,0
60332,0,2,0,0,3,0,0,1,1.8347872775293004,4.375,-0.0959,-0.883274141306916,0.4242137787824757,1,1,1,1.554315535844388,1,1,0,0,1.1309701519425104,0,0.0019378730564293,0,5,0,-0.0058538831526189,0,1,0
162634,0,3,0,0,0,0,0,1,-0.9987051254456548,3.99,0.8585,-0.0134519973466359,-2.6722738852543726,1,1,1,-0.7143223729194402,1,2,0,0,1.032752501139123,3,1.0980591058577829,0,6,1,-1.081008284142704,3,1,0
26055,0,2,0,0,3,0,0,1,-1.179566342656822,4.045968225309774,0.4462214556572678,-0.0008669150627598,-2.6722738852543726,0,1,1,-0.001947176924081,1,1,0,0,-0.7515348217890853,2,-1.3099552559656629,1,5,1,0.0008370771811712,2,1,1
88676,0,3,1,0,0,0,0,1,0.5084716846474066,3.625,-0.0173,0.7685954574634085,0.4242137787824757,1,1,1,0.1214915934672332,1,2,0,0,2.620604522460556,0,0.1572936383353613,1,4,1,0.4896270551135295,3,1,0
37816,0,1,0,0,0,0,0,1,-0.0341119669860955,4.25,1.3727,2.645791272287521,0.4242137787824757,1,1,1,-0.4357177174572157,1,1,0,0,0.918165241868504,3,-0.4468676710827075,1,5,1,0.8799695099878209,0,1,0
160947,0,2,0,0,2,0,0,1,1.111342408684631,4.75,0.7653,2.6178963154179264,0.4242137787824757,1,1,1,0.6787009043916823,1,1,0,0,3.0134751256741064,1,-1.6983446691629926,1,2,1,0.360816504566226,0,1,0
29310,1,1,1,0,3,0,0,1,0.2070363226287942,3.99,-0.1233,-0.254824668584304,0.4242137787824757,1,1,1,0.002089598269137,1,1,0,0,-0.0476416576981407,1,1.14984436095076,1,2,0,0.1758426684070727,0,1,0
112710,0,1,0,0,3,0,0,1,0.9304811914734636,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,0,1,1,0.7981028995897785,1,1,0,0,0.7708387656634226,1,-1.0078746012566284,1,4,1,-0.1029205162048034,2,1,1
113467,0,2,1,1,0,0,0,0,-0.8781309806382098,5.375,1.9902,-1.2203153535349762,0.4242137787824757,1,1,1,-1.152129688645793,1,1,0,0,-1.0134485572647856,0,0.6751461892651345,0,4,1,1.498725476524723,2,1,0
162355,0,2,0,0,3,0,0,1,1.533351915510688,3.99,0.3657,-1.2203153535349762,0.4242137787824757,1,1,1,1.8329201913066124,1,1,0,0,0.8854260249340414,3,-0.5159146778733439,0,4,0,-0.6330323040494901,0,1,0
88815,0,3,1,0,2,0,0,1,-0.4561214738121527,3.875,0.4395,0.7685954574634085,0.4242137787824757,1,1,1,-0.6347210427873761,1,1,0,0,-0.1622289169687596,1,-1.206384745779708,1,7,1,0.3978718604231025,3,1,0
62128,0,1,0,0,0,0,0,1,-0.3355473290047077,4.375,0.784,-0.4741455325776988,0.4242137787824757,1,1,1,-0.7541230379854723,1,1,0,0,-0.2768161762393785,3,-0.3432971608967528,1,2,0,1.3091183468912322,0,1,0
58581,0,1,0,0,2,0,0,1,0.9304811914734636,3.75,-0.2842,1.5313330985744398,0.4242137787824757,1,1,1,1.633916865976452,1,1,0,0,0.3452289455154096,1,0.0105687489052588,1,2,0,-1.0849919498318377,2,1,0
168528,1,3,1,0,0,0,0,1,-1.2398534150605445,4.125,0.8374,-0.2786722885025856,0.4242137787824757,1,1,1,-1.3511330139759534,1,1,0,0,-1.2589926842732544,1,0.2349715209748273,0,2,1,1.030078521866688,3,1,0
130889,0,3,0,0,2,0,0,1,0.568758757051129,3.125,-0.1191,-1.2203153535349762,-2.6722738852543726,1,1,1,1.156308885184067,1,1,0,0,0.4434465963187972,1,-0.0412165061877184,0,4,0,-1.0460712495770896,3,1,0
115135,1,1,1,0,2,0,0,1,-0.5164085462158751,3.99,0.0717,1.0543807002088077,0.4242137787824757,1,1,1,-0.6745217078534081,1,1,0,0,-0.4568818693789224,1,0.2436023968236568,1,5,1,0.3593027174065508,0,1,0
151608,0,3,0,2,2,0,0,1,-0.9384180530419324,4.375,0.6723,0.2047488974522159,-2.6722738852543726,1,1,1,-1.152129688645793,1,1,0,0,-0.7351652133218539,3,-0.1965722714666504,0,5,1,1.1753464456761038,3,1,0
56864,0,0,0,0,3,0,0,1,1.5936389879144106,3.625,-0.0072,-0.112781679014361,0.4242137787824757,1,1,1,1.156308885184067,1,1,0,0,2.473278046255474,0,0.1486627624865317,1,2,0,0.2448851447152819,3,1,0
78791,0,3,0,1,2,0,0,0,-1.3604275598679894,4.25,1.0591,-0.3626699780932941,0.4242137787824757,1,1,1,-1.3909336790419855,1,1,0,0,0.1979024693103282,0,-0.3864515401409006,1,4,1,0.4984428816641252,3,1,0
89013,0,2,1,0,0,0,0,1,-0.8781309806382098,5.25,1.2954,-1.2203153535349762,0.4242137787824757,1,1,1,-1.152129688645793,1,1,0,0,-1.029818165732017,0,0.3385420311607819,0,2,1,1.498725476524723,1,1,0
95967,0,3,1,1,0,0,0,0,-0.7575568358307649,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,-1.0725283585137289,1,1,0,0,-0.5387299117150788,1,-1.4135257661516174,1,5,1,1.5036251587143734,3,1,1
64941,0,3,0,0,2,0,0,1,0.1467492502250718,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,0.1214915934672332,1,1,0,0,-0.55509952018231,3,0.0968775073935544,0,4,1,-0.203884601106988,3,1,1
127863,0,3,0,0,2,0,0,1,-1.058992197849377,3.99,0.5235,0.4285032946709042,0.4242137787824757,1,1,1,-0.9133256982496004,1,1,0,0,-0.3750338270427661,0,0.1918171417306795,0,5,1,-0.6657400526293096,3,1,0
160094,0,2,0,0,0,0,0,1,-0.0943990393898179,4.125,0.7126,-0.8626010547607522,0.4242137787824757,1,1,1,-0.5551197126553119,1,1,0,0,0.3452289455154096,3,0.3385420311607819,1,4,0,1.1699239315261811,0,1,0
157045,0,0,0,1,0,0,0,0,2.3773709291628022,3.125,0.5101,-0.8112910177997339,0.4242137787824757,1,1,1,1.036906889985971,1,1,0,0,0.181532860843097,1,-1.2926935042680037,0,6,0,1.456304188864835,3,1,0
55333,0,3,0,0,2,0,0,1,0.3276104674362391,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,0.3602955838634257,1,1,0,0,-1.3244711181421795,1,-0.938827594465992,1,4,1,-0.3250627128937736,3,1,1
47250,0,0,0,2,2,0,0,1,0.568758757051129,3.99,0.4928,-1.2203153535349762,0.4242137787824757,1,1,1,0.002089598269137,1,1,0,0,1.7366456652300672,1,-0.3346662850479233,0,4,1,0.91381020006324,2,1,0
28720,0,3,1,1,1,0,0,0,-1.4810017046754342,3.99,1.5015,-0.2675614217001733,0.4242137787824757,1,1,1,2.6687341576932857,1,1,0,0,-0.6533171709856976,0,0.6492535617186459,1,5,1,-3.821967820070815,3,1,0
144646,0,2,0,0,3,0,0,1,0.568758757051129,3.625,-0.0587,-1.2203153535349762,0.4242137787824757,1,1,1,0.4000962489294578,1,1,0,0,-0.0803808746326032,0,-0.9992437254077988,0,2,0,0.0119220633083842,3,1,0
65787,0,0,0,0,2,0,0,1,-0.0943990393898179,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,0,1,-0.1173123969289591,1,0,0,0,-0.4896210863133849,3,-1.5861432831282083,0,2,1,-0.1809258817056215,1,1,1
116807,0,0,0,0,3,0,0,1,-1.1192792702530996,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,-0.001947176924081,1,1,0,0,-0.1458593085015283,2,0.6492535617186459,1,2,1,0.0008370771811712,0,1,1
113381,0,3,1,0,3,0,0,1,-0.9987051254456548,3.99,0.4823,0.3017807112897585,-2.6722738852543726,0,1,1,0.559298909193586,1,1,0,0,0.0178367761707843,0,-0.1706796439201617,0,6,1,-2.7272746693136765,3,1,0
135708,0,1,0,0,3,1,0,1,0.6893329018585739,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,-0.001947176924081,1,1,0,0,0.2142720777775595,2,1.0376429749159757,1,2,0,0.0008370771811712,0,1,1
116831,0,3,0,0,2,0,0,1,-0.6972697634270425,2.875,0.2581,1.1934113588417044,-4.117301461804901,1,1,1,0.2806942537313616,1,1,0,0,1.6384280144266798,0,0.1486627624865317,0,5,1,-1.9995383874540904,3,1,0
138680,0,1,0,1,0,0,0,0,-0.1546861117935404,4.5,1.1789,-0.6824095972470384,0.4242137787824757,1,0,1,-0.6745217078534081,1,1,0,0,-0.2931857847066098,1,0.9081798371835323,1,4,0,1.5182584384286617,2,1,0
142144,0,2,0,2,3,0,0,1,1.774500205125578,4.0,0.232,-1.2203153535349762,0.4242137787824757,1,1,1,0.6389002393256502,1,1,0,0,-0.0001963155942389,3,0.7269314443581119,0,4,0,1.4418251853956638,0,1,0
76037,0,0,0,0,3,0,0,1,1.4127777707032432,4.125,0.4998,-1.2203153535349762,0.4242137787824757,1,1,1,2.111524846768837,1,1,0,0,0.2633809031792533,1,0.4248507896490774,0,7,1,-0.9991993207645994,0,1,0
169314,0,2,0,0,3,0,0,1,1.3524906982995208,2.99,0.3083,4.015698971424851,-2.6722738852543726,1,1,1,1.9523221865047085,1,1,0,0,1.1146005434752793,1,0.7873475752999187,0,4,1,-0.925267028302265,3,1,0
94410,0,1,0,0,0,0,0,1,-0.0943990393898179,4.75,1.1986,-1.2203153535349762,0.4242137787824757,1,1,1,-0.5551197126553119,1,1,0,0,0.9836436757374292,1,0.994488595671828,1,2,1,1.1699239315261811,3,1,0
49142,0,2,0,2,2,0,0,1,0.8701941190697412,3.375,-0.2967,-1.2203153535349762,0.4242137787824757,1,1,1,0.002089598269137,1,1,0,0,-0.0476416576981407,0,-0.861149711826526,0,2,0,1.5287831429181735,0,1,0
132740,0,2,0,0,3,0,0,1,0.0864621778213493,3.375,-0.1998,-1.2203153535349762,0.4242137787824757,1,1,1,0.0418902633351691,1,1,0,0,-0.2277073508376846,0,1.3742471330203283,0,2,0,-0.1567316117367423,0,1,0
173085,0,2,1,1,2,0,0,0,-0.2752602566009853,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,0.002089598269137,1,1,0,0,-0.6696867794529289,1,-1.4653110212445948,0,4,1,-0.8081140408515598,1,1,1
88366,0,2,0,0,3,0,0,1,1.5936389879144106,4.045968225309774,0.4462214556572678,-0.0008669150627598,0.4242137787824757,1,1,1,0.8777042297218426,1,1,0,0,0.2142720777775595,1,0.8046093269975778,0,2,0,0.6980333559417055,0,1,1
43378,0,2,0,0,2,0,0,1,-1.300140487464267,4.045968225309774,0.4462214556572678,-0.0008669150627598,-2.6722738852543726,1,1,1,-0.001947176924081,1,1,0,0,-0.9643397318630916,2,-0.0239547544900593,1,4,1,0.0008370771811712,0,1,1
50105,0,2,0,0,2,0,0,1,0.448184612243684,3.99,0.3414,0.0227539033390142,0.4242137787824757,1,1,1,0.2408935886653295,1,1,0,0,0.8035779825978852,0,-1.0337672288031172,0,5,1,0.1136465409520134,0,1,0
53871,1,1,0,2,2,0,0,1,0.2070363226287942,3.375,-0.354,0.5258672373040697,0.4242137787824757,1,1,1,-0.077511731862927,1,1,0,0,0.3288593370481784,3,-1.1028142355937536,1,5,1,0.3715907524075937,0,1,0
163615,0,1,0,0,3,0,0,1,-0.3958344014084302,4.125,0.4719,0.2306240478088939,0.4242137787824757,1,1,1,-0.6745217078534081,1,1,0,0,0.0669456015724781,1,1.1239517334042712,1,4,1,0.7456212906968446,0,1,0
